time,device_temperature,device_humidity,climate_temperature,climate_humidity
2023-04-17 12:00:00+08:00,20.08,0.52,33,0.59
2023-04-17 13:00:00+08:00,20.19,0.55,34,0.53
2023-04-17 14:00:00+08:00,20.31,0.48,31,0.7
2023-04-17 15:00:00+08:00,20.46,0.5,32,0.63
2023-04-17 16:00:00+08:00,20.47,0.5,32,0.63
2023-04-17 17:00:00+08:00,20.57,0.48,31,0.66
2023-04-17 18:00:00+08:00,20.56,0.45,28,0.79
2023-04-17 19:00:00+08:00,20.57,0.45,28,0.79
2023-04-17 20:00:00+08:00,20.55,0.45,28,0.79
2023-04-17 21:00:00+08:00,20.68,0.45,28,0.84
2023-04-17 22:00:00+08:00,22.31,0.49,27,0.89
2023-04-17 23:00:00+08:00,23.8,0.54,27,0.89
2023-04-18 00:00:00+08:00,24.74,0.57,27,0.89
2023-04-18 01:00:00+08:00,25.36,0.59,27,0.89
2023-04-18 02:00:00+08:00,25.82,0.6,27,0.89
2023-04-18 03:00:00+08:00,26.17,0.62,27,0.89
2023-04-18 04:00:00+08:00,26.44,0.63,27,0.89
2023-04-18 05:00:00+08:00,26.68,0.65,26,0.94
2023-04-18 06:00:00+08:00,26.86,0.66,26,0.94
2023-04-18 07:00:00+08:00,27.17,0.66,27,0.89
2023-04-18 08:00:00+08:00,25.07,0.58,29,0.8
2023-04-18 09:00:00+08:00,21.76,0.5,31,0.7
2023-04-18 10:00:00+08:00,20.28,0.5,32,0.63
2023-04-18 11:00:00+08:00,20.29,0.52,33,0.63
2023-04-18 12:00:00+08:00,20.34,0.5,32,0.59
2023-04-18 13:00:00+08:00,20.44,0.52,33,0.56
2023-04-18 14:00:00+08:00,20.54,0.55,34,0.47
2023-04-18 15:00:00+08:00,20.56,0.55,34,0.49
2023-04-18 16:00:00+08:00,20.59,0.51,32.5,0.57
2023-04-18 17:00:00+08:00,20.57,0.48,31,0.66
2023-04-18 18:00:00+08:00,20.59,0.46,30,0.75
2023-04-18 19:00:00+08:00,20.66,0.47,30,0.7
2023-04-18 20:00:00+08:00,20.66,0.47,30,0.7
2023-04-18 21:00:00+08:00,20.73,0.47,30,0.75
2023-04-18 22:00:00+08:00,22.26,0.49,29,0.79
2023-04-18 23:00:00+08:00,23.69,0.54,29,0.79
2023-04-19 00:00:00+08:00,24.6,0.57,26,0.89
2023-04-19 01:00:00+08:00,25.25,0.59,26,0.89
2023-04-19 02:00:00+08:00,25.67,0.6,27,0.94
2023-04-19 03:00:00+08:00,26.01,0.61,27,0.94
2023-04-19 04:00:00+08:00,26.27,0.62,27,0.94
2023-04-19 05:00:00+08:00,26.51,0.63,27,0.89
2023-04-19 06:00:00+08:00,26.69,0.65,26,0.94
2023-04-19 07:00:00+08:00,27.03,0.65,27,0.89
2023-04-19 08:00:00+08:00,24.87,0.57,28.5,0.84
2023-04-19 09:00:00+08:00,21.51,0.48,30,0.79
2023-04-19 10:00:00+08:00,20.24,0.48,31,0.7
2023-04-19 11:00:00+08:00,20.4,0.48,31,0.66
2023-04-19 12:00:00+08:00,20.5,0.48,31,0.7
2023-04-19 13:00:00+08:00,20.38,0.45,29,0.79
2023-04-19 14:00:00+08:00,20.56,0.48,31,0.7
2023-04-19 15:00:00+08:00,20.74,0.48,31,0.62
2023-04-19 16:00:00+08:00,20.51,0.48,31,0.62
2023-04-19 17:00:00+08:00,20.79,0.48,31,0.62
2023-04-19 18:00:00+08:00,20.63,0.47,30,0.66
2023-04-19 19:00:00+08:00,20.55,0.46,29,0.79
2023-04-19 20:00:00+08:00,20.56,0.46,29,0.79
2023-04-19 21:00:00+08:00,20.64,0.46,29,0.79
2023-04-19 22:00:00+08:00,22.28,0.5,29,0.79
2023-04-19 23:00:00+08:00,23.78,0.54,29,0.79
2023-04-20 00:00:00+08:00,24.72,0.57,29,0.79
2023-04-20 01:00:00+08:00,25.35,0.59,28,0.84
2023-04-20 02:00:00+08:00,25.78,0.6,28,0.84
2023-04-20 03:00:00+08:00,26.07,0.61,28,0.84
2023-04-20 04:00:00+08:00,26.33,0.62,28,0.84
2023-04-20 05:00:00+08:00,26.51,0.62,28,0.84
2023-04-20 06:00:00+08:00,26.65,0.63,28,0.82
2023-04-20 07:00:00+08:00,26.83,0.64,28,0.79
2023-04-20 08:00:00+08:00,24.42,0.56,27,0.79
2023-04-20 09:00:00+08:00,21.04,0.46,26,0.79
2023-04-20 10:00:00+08:00,20.06,0.44,26,0.79
2023-04-20 11:00:00+08:00,20.12,0.44,26,0.84
2023-04-20 12:00:00+08:00,20.19,0.44,27,0.84
2023-04-20 13:00:00+08:00,20.18,0.45,28,0.79
2023-04-20 14:00:00+08:00,20.17,0.45,29,0.7
2023-04-20 15:00:00+08:00,20.24,0.46,30,0.75
2023-04-20 16:00:00+08:00,20.23,0.45,29,0.74
2023-04-20 17:00:00+08:00,20.21,0.5,32,0.63
2023-04-20 18:00:00+08:00,20.25,0.46,30,0.66
2023-04-20 19:00:00+08:00,20.17,0.46,30,0.7
2023-04-20 20:00:00+08:00,20.06,0.45,29,0.7
2023-04-20 21:00:00+08:00,20.16,0.45,29,0.66
2023-04-20 22:00:00+08:00,21.45,0.47,27,0.79
2023-04-20 23:00:00+08:00,22.72,0.5,27,0.79
2023-04-21 00:00:00+08:00,23.61,0.53,27,0.79
2023-04-21 01:00:00+08:00,24.21,0.55,26,0.84
2023-04-21 02:00:00+08:00,24.66,0.57,26,0.84
2023-04-21 03:00:00+08:00,24.98,0.58,26,0.84
2023-04-21 04:00:00+08:00,25.25,0.59,26,0.84
2023-04-21 05:00:00+08:00,25.44,0.6,26,0.89
2023-04-21 06:00:00+08:00,25.65,0.61,26,0.89
2023-04-21 07:00:00+08:00,25.92,0.62,26,0.84
2023-04-21 08:00:00+08:00,23.56,0.53,26,0.86
2023-04-21 09:00:00+08:00,20.75,0.45,26,0.89
2023-04-21 10:00:00+08:00,20.27,0.44,27,0.84
2023-04-21 11:00:00+08:00,20.31,0.45,28,0.79
2023-04-21 12:00:00+08:00,20.35,0.46,30,0.7
2023-04-21 13:00:00+08:00,20.41,0.48,31,0.7
2023-04-21 14:00:00+08:00,20.45,0.5,32,0.63
2023-04-21 15:00:00+08:00,20.5,0.5,32,0.59
2023-04-21 16:00:00+08:00,20.51,0.48,31,0.66
2023-04-21 17:00:00+08:00,20.48,0.5,32,0.55
2023-04-21 18:00:00+08:00,20.52,0.48,31,0.59
2023-04-21 19:00:00+08:00,20.42,0.46,30,0.66
2023-04-21 20:00:00+08:00,20.29,0.45,29,0.79
2023-04-21 21:00:00+08:00,20.34,0.45,29,0.79
2023-04-21 22:00:00+08:00,21.63,0.47,28,0.84
2023-04-21 23:00:00+08:00,22.93,0.51,28,0.84
2023-04-22 00:00:00+08:00,23.83,0.54,28,0.84
2023-04-22 01:00:00+08:00,24.41,0.56,27,0.89
2023-04-22 02:00:00+08:00,24.81,0.57,27,0.89
2023-04-22 03:00:00+08:00,25.13,0.58,27,0.89
2023-04-22 04:00:00+08:00,25.37,0.59,27,0.89
2023-04-22 05:00:00+08:00,25.57,0.6,27,0.89
2023-04-22 06:00:00+08:00,25.85,0.61,27,0.89
2023-04-22 07:00:00+08:00,26.14,0.62,27,0.89
2023-04-22 08:00:00+08:00,26.54,0.62,28.5,0.84
2023-04-22 09:00:00+08:00,26.91,0.65,30,0.79
2023-04-22 10:00:00+08:00,27.26,0.67,31,0.75
2023-04-22 11:00:00+08:00,27.55,0.69,31,0.7
2023-04-22 12:00:00+08:00,27.84,0.71,32,0.63
2023-04-22 13:00:00+08:00,28.08,0.76,34,0.56
2023-04-22 14:00:00+08:00,28.25,0.75,33,0.56
2023-04-22 15:00:00+08:00,28.27,0.71,30,0.7
2023-04-22 16:00:00+08:00,28.32,0.71,30,0.66
2023-04-22 17:00:00+08:00,28.35,0.71,30,0.75
2023-04-22 18:00:00+08:00,28.34,0.71,30,0.7
2023-04-22 19:00:00+08:00,28.23,0.71,29,0.7
2023-04-22 20:00:00+08:00,28.05,0.7,29,0.74
2023-04-22 21:00:00+08:00,27.91,0.69,29,0.74
2023-04-22 22:00:00+08:00,27.79,0.68,29,0.79
2023-04-22 23:00:00+08:00,27.74,0.68,29,0.79
2023-04-23 00:00:00+08:00,27.67,0.68,28,0.84
2023-04-23 01:00:00+08:00,27.65,0.68,28,0.84
2023-04-23 02:00:00+08:00,27.65,0.68,28,0.84
2023-04-23 03:00:00+08:00,27.63,0.68,28,0.84
2023-04-23 04:00:00+08:00,27.58,0.67,28,0.84
2023-04-23 05:00:00+08:00,27.55,0.67,28,0.84
2023-04-23 06:00:00+08:00,27.55,0.67,28,0.84
2023-04-23 07:00:00+08:00,27.67,0.69,27,0.89
2023-04-23 08:00:00+08:00,27.94,0.69,28.5,0.82
2023-04-23 09:00:00+08:00,28.26,0.71,30,0.75
2023-04-23 10:00:00+08:00,28.57,0.74,31,0.7
2023-04-23 11:00:00+08:00,28.82,0.75,31,0.66
2023-04-23 12:00:00+08:00,29.06,0.79,33,0.59
2023-04-23 13:00:00+08:00,29.25,0.79,32,0.59
2023-04-23 14:00:00+08:00,29.44,0.8,32,0.63
2023-04-23 15:00:00+08:00,29.55,0.79,30,0.66
2023-04-23 16:00:00+08:00,29.48,0.79,31,0.66
2023-04-23 17:00:00+08:00,29.44,0.78,31,0.62
2023-04-23 18:00:00+08:00,29.33,0.78,31,0.62
2023-04-23 19:00:00+08:00,29.16,0.76,30,0.62
2023-04-23 20:00:00+08:00,28.95,0.75,30,0.7
2023-04-23 21:00:00+08:00,28.76,0.74,29,0.79
2023-04-23 22:00:00+08:00,28.63,0.73,29,0.79
2023-04-23 23:00:00+08:00,28.55,0.72,29,0.79
2023-04-24 00:00:00+08:00,28.46,0.72,28,0.79
2023-04-24 01:00:00+08:00,28.38,0.72,28,0.84
2023-04-24 02:00:00+08:00,28.35,0.72,28,0.84
2023-04-24 03:00:00+08:00,28.31,0.71,28,0.84
2023-04-24 04:00:00+08:00,28.25,0.72,27,0.89
2023-04-24 05:00:00+08:00,28.25,0.72,27,0.89
2023-04-24 06:00:00+08:00,28.25,0.72,27,0.89
2023-04-24 07:00:00+08:00,28.39,0.73,27,0.89
2023-04-24 08:00:00+08:00,26.59,0.63,29,0.8
2023-04-24 09:00:00+08:00,23.83,0.55,31,0.7
2023-04-24 10:00:00+08:00,21.83,0.52,32,0.63
2023-04-24 11:00:00+08:00,20.51,0.5,32,0.63
2023-04-24 12:00:00+08:00,19.79,0.55,34,0.47
2023-04-24 13:00:00+08:00,19.56,0.48,31,0.66
2023-04-24 14:00:00+08:00,19.67,0.55,34,0.56
2023-04-24 15:00:00+08:00,19.95,0.52,33,0.63
2023-04-24 16:00:00+08:00,20.13,0.55,34,0.53
2023-04-24 17:00:00+08:00,20.48,0.52,33,0.56
2023-04-24 18:00:00+08:00,20.51,0.5,32,0.59
2023-04-24 19:00:00+08:00,20.52,0.48,31,0.62
2023-04-24 20:00:00+08:00,20.54,0.46,30,0.66
2023-04-24 21:00:00+08:00,20.62,0.47,30,0.7
2023-04-24 22:00:00+08:00,21.87,0.48,29,0.74
2023-04-24 23:00:00+08:00,23.17,0.52,29,0.79
2023-04-25 00:00:00+08:00,24.13,0.55,29,0.79
2023-04-25 01:00:00+08:00,24.84,0.57,28,0.84
2023-04-25 02:00:00+08:00,25.33,0.59,28,0.84
2023-04-25 03:00:00+08:00,25.71,0.6,27,0.89
2023-04-25 04:00:00+08:00,26,0.61,27,0.89
2023-04-25 05:00:00+08:00,26.24,0.62,27,0.89
2023-04-25 06:00:00+08:00,26.42,0.63,27,0.89
2023-04-25 07:00:00+08:00,26.72,0.64,27,0.89
2023-04-25 08:00:00+08:00,25.14,0.58,27.5,0.86
2023-04-25 09:00:00+08:00,22.4,0.49,28,0.84
2023-04-25 10:00:00+08:00,20.81,0.47,30,0.66
2023-04-25 11:00:00+08:00,20.35,0.5,32,0.63
2023-04-25 12:00:00+08:00,20.54,0.52,33,0.56
2023-04-25 13:00:00+08:00,20.62,0.52,33,0.56
2023-04-25 14:00:00+08:00,20.84,0.48,31,0.62
2023-04-25 15:00:00+08:00,20.87,0.46,29,0.74
2023-04-25 16:00:00+08:00,20.88,0.47,30,0.62
2023-04-25 17:00:00+08:00,20.72,0.48,31,0.66
2023-04-25 18:00:00+08:00,20.67,0.47,30,0.7
2023-04-25 19:00:00+08:00,20.65,0.47,30,0.7
2023-04-25 20:00:00+08:00,20.59,0.46,29,0.74
2023-04-25 21:00:00+08:00,20.76,0.46,29,0.74
2023-04-25 22:00:00+08:00,21.91,0.48,28,0.79
2023-04-25 23:00:00+08:00,23.09,0.52,28,0.79
2023-04-26 00:00:00+08:00,23.97,0.54,27,0.89
2023-04-26 01:00:00+08:00,24.63,0.56,28,0.84
2023-04-26 02:00:00+08:00,25.1,0.58,27,0.89
2023-04-26 03:00:00+08:00,25.47,0.59,27,0.89
2023-04-26 04:00:00+08:00,25.77,0.6,27,0.89
2023-04-26 05:00:00+08:00,26.01,0.61,27,0.84
2023-04-26 06:00:00+08:00,26.22,0.63,26,0.89
2023-04-26 07:00:00+08:00,26.51,0.64,26,0.89
2023-04-26 08:00:00+08:00,24.87,0.57,28,0.8
2023-04-26 09:00:00+08:00,22.23,0.5,30,0.7
2023-04-26 10:00:00+08:00,21.03,0.49,31,0.59
2023-04-26 11:00:00+08:00,20.69,0.52,33,0.56
2023-04-26 12:00:00+08:00,20.71,0.53,33,0.49
2023-04-26 13:00:00+08:00,20.64,0.57,35,0.44
2023-04-26 14:00:00+08:00,20.71,0.5,32,0.63
2023-04-26 15:00:00+08:00,20.63,0.5,32,0.67
2023-04-26 16:00:00+08:00,20.63,0.48,31,0.62
2023-04-26 17:00:00+08:00,20.67,0.48,31,0.62
2023-04-26 18:00:00+08:00,20.66,0.5,32,0.55
2023-04-26 19:00:00+08:00,20.58,0.46,30,0.7
2023-04-26 20:00:00+08:00,20.59,0.46,30,0.7
2023-04-26 21:00:00+08:00,20.77,0.46,29,0.79
2023-04-26 22:00:00+08:00,21.89,0.48,29,0.79
2023-04-26 23:00:00+08:00,23.09,0.52,29,0.79
2023-04-27 00:00:00+08:00,24,0.54,28,0.84
2023-04-27 01:00:00+08:00,24.64,0.56,28,0.84
2023-04-27 02:00:00+08:00,25.13,0.58,28,0.84
2023-04-27 03:00:00+08:00,25.5,0.59,28,0.84
2023-04-27 04:00:00+08:00,25.78,0.6,27,0.89
2023-04-27 05:00:00+08:00,26.02,0.61,27,0.89
2023-04-27 06:00:00+08:00,26.22,0.62,27,0.89
2023-04-27 07:00:00+08:00,26.52,0.63,27,0.89
2023-04-27 08:00:00+08:00,24.94,0.57,28.5,0.82
2023-04-27 09:00:00+08:00,22.29,0.5,30,0.75
2023-04-27 10:00:00+08:00,20.89,0.5,32,0.67
2023-04-27 11:00:00+08:00,20.63,0.48,31,0.66
2023-04-27 12:00:00+08:00,20.64,0.5,32,0.63
2023-04-27 13:00:00+08:00,20.6,0.52,33,0.56
2023-04-27 14:00:00+08:00,20.67,0.55,34,0.53
2023-04-27 15:00:00+08:00,20.7,0.48,31,0.62
2023-04-27 16:00:00+08:00,20.76,0.48,31,0.7
2023-04-27 17:00:00+08:00,20.74,0.46,29,0.74
2023-04-27 18:00:00+08:00,20.72,0.46,29,0.74
2023-04-27 19:00:00+08:00,20.59,0.46,29,0.74
2023-04-27 20:00:00+08:00,20.57,0.46,29,0.74
2023-04-27 21:00:00+08:00,20.75,0.46,28,0.84
2023-04-27 22:00:00+08:00,21.85,0.48,28,0.84
2023-04-27 23:00:00+08:00,23.04,0.51,28,0.84
2023-04-28 00:00:00+08:00,23.9,0.54,28,0.84
2023-04-28 01:00:00+08:00,24.5,0.56,28,0.84
2023-04-28 02:00:00+08:00,24.95,0.57,28,0.84
2023-04-28 03:00:00+08:00,25.32,0.59,27,0.89
2023-04-28 04:00:00+08:00,25.61,0.6,27,0.89
2023-04-28 05:00:00+08:00,25.85,0.61,27,0.89
2023-04-28 06:00:00+08:00,26.05,0.61,27,0.89
2023-04-28 07:00:00+08:00,26.32,0.62,27,0.89
2023-04-28 08:00:00+08:00,24.7,0.57,29,0.8
2023-04-28 09:00:00+08:00,22.13,0.51,31,0.7
2023-04-28 10:00:00+08:00,20.99,0.5,32,0.63
2023-04-28 11:00:00+08:00,20.72,0.5,32,0.63
2023-04-28 12:00:00+08:00,20.56,0.48,31,0.7
2023-04-28 13:00:00+08:00,20.59,0.46,30,0.7
2023-04-28 14:00:00+08:00,20.63,0.47,30,0.66
2023-04-28 15:00:00+08:00,20.68,0.46,28,0.74
2023-04-28 16:00:00+08:00,20.71,0.46,28,0.79
2023-04-28 17:00:00+08:00,20.68,0.46,28,0.79
2023-04-28 18:00:00+08:00,20.62,0.46,29,0.7
2023-04-28 19:00:00+08:00,20.55,0.45,28,0.74
2023-04-28 20:00:00+08:00,20.46,0.45,28,0.79
2023-04-28 21:00:00+08:00,20.63,0.45,28,0.79
2023-04-28 22:00:00+08:00,21.72,0.47,27,0.84
2023-04-28 23:00:00+08:00,22.78,0.5,27,0.89
2023-04-29 00:00:00+08:00,23.59,0.53,27,0.89
2023-04-29 01:00:00+08:00,24.2,0.55,27,0.84
2023-04-29 02:00:00+08:00,24.65,0.56,27,0.84
2023-04-29 03:00:00+08:00,24.95,0.58,26,0.89
2023-04-29 04:00:00+08:00,25.18,0.59,26,0.89
2023-04-29 05:00:00+08:00,25.38,0.6,26,0.89
2023-04-29 06:00:00+08:00,25.58,0.61,26,0.89
2023-04-29 07:00:00+08:00,25.92,0.62,26,0.89
2023-04-29 08:00:00+08:00,26.31,0.62,28,0.8
2023-04-29 09:00:00+08:00,26.76,0.64,30,0.7
2023-04-29 10:00:00+08:00,25.75,0.61,31,0.66
2023-04-29 11:00:00+08:00,22.71,0.55,33,0.59
2023-04-29 12:00:00+08:00,21.11,0.51,32,0.59
2023-04-29 13:00:00+08:00,20.56,0.52,33,0.59
2023-04-29 14:00:00+08:00,20.45,0.51,32.5,0.61
2023-04-29 15:00:00+08:00,20.47,0.5,32,0.63
2023-04-29 16:00:00+08:00,20.66,0.48,31,0.66
2023-04-29 17:00:00+08:00,22.16,0.49,28,0.74
2023-04-29 18:00:00+08:00,23.51,0.53,26,0.89
2023-04-29 19:00:00+08:00,24.42,0.56,26,0.89
2023-04-29 20:00:00+08:00,24.9,0.58,26,0.94
2023-04-29 21:00:00+08:00,25.22,0.58,27,0.89
2023-04-29 22:00:00+08:00,25.46,0.59,27,0.89
2023-04-29 23:00:00+08:00,25.65,0.6,27,0.94
2023-04-30 00:00:00+08:00,25.8,0.6,27,0.94
2023-04-30 01:00:00+08:00,25.92,0.61,27,0.94
2023-04-30 02:00:00+08:00,26.03,0.61,27,0.94
2023-04-30 03:00:00+08:00,26.15,0.63,26,1
2023-04-30 04:00:00+08:00,26.22,0.63,26,0.94
2023-04-30 05:00:00+08:00,26.32,0.64,26,0.94
2023-04-30 06:00:00+08:00,26.39,0.64,26,0.94
2023-04-30 07:00:00+08:00,26.56,0.65,26,0.94
2023-04-30 08:00:00+08:00,26.83,0.64,28.5,0.82
2023-04-30 09:00:00+08:00,27.16,0.67,31,0.7
2023-04-30 10:00:00+08:00,27.53,0.7,32,0.67
2023-04-30 11:00:00+08:00,27.79,0.68,30,0.75
2023-04-30 12:00:00+08:00,27.95,0.7,27,0.84
2023-04-30 13:00:00+08:00,28.05,0.7,29,0.79
2023-04-30 14:00:00+08:00,28.17,0.7,30,0.7
2023-04-30 15:00:00+08:00,28.29,0.72,31,0.66
2023-04-30 16:00:00+08:00,28.45,0.74,32,0.63
2023-04-30 17:00:00+08:00,28.5,0.73,31,0.66
2023-04-30 18:00:00+08:00,28.39,0.72,28,0.84
2023-04-30 19:00:00+08:00,28.25,0.71,28,0.74
2023-04-30 20:00:00+08:00,28.03,0.7,28,0.84
2023-04-30 21:00:00+08:00,27.86,0.69,28,0.84
2023-04-30 22:00:00+08:00,27.71,0.68,28,0.84
2023-04-30 23:00:00+08:00,27.65,0.68,28,0.79
2023-05-15 15:00:00+08:00,20.24,0.5,32,0.59
2023-05-15 16:00:00+08:00,20.29,0.45,29,0.7
2023-05-15 17:00:00+08:00,20.35,0.46,29,0.7
2023-05-15 18:00:00+08:00,20.36,0.46,30,0.7
2023-05-15 19:00:00+08:00,20.32,0.45,29,0.74
2023-05-15 20:00:00+08:00,20.25,0.45,29,0.79
2023-05-15 21:00:00+08:00,20.41,0.45,28.75,0.8
2023-05-15 22:00:00+08:00,22.42,0.5,28.5,0.82
2023-05-15 23:00:00+08:00,23.7,0.53,28.25,0.83
2023-05-16 00:00:00+08:00,24.61,0.56,28,0.84
2023-05-16 01:00:00+08:00,25.22,0.58,28,0.84
2023-05-16 02:00:00+08:00,25.66,0.6,28,0.84
2023-05-16 03:00:00+08:00,26.03,0.61,27,0.89
2023-05-16 04:00:00+08:00,26.32,0.62,27,0.89
2023-05-16 05:00:00+08:00,26.53,0.63,27,0.89
2023-05-16 06:00:00+08:00,26.73,0.64,27,0.89
2023-05-16 07:00:00+08:00,27.18,0.66,27,0.89
2023-05-16 08:00:00+08:00,25.01,0.57,28,0.86
2023-05-16 09:00:00+08:00,21.93,0.49,29,0.84
2023-05-16 10:00:00+08:00,20.48,0.48,23,0.94
2023-05-16 11:00:00+08:00,20.49,0.45,25,0.89
2023-05-16 12:00:00+08:00,20.48,0.44,26,0.84
2023-05-16 13:00:00+08:00,20.59,0.45,27,0.79
2023-05-16 14:00:00+08:00,20.56,0.45,28,0.74
2023-05-16 15:00:00+08:00,20.55,0.46,29,0.7
2023-05-16 16:00:00+08:00,20.47,0.46,29,0.7
2023-05-16 17:00:00+08:00,20.4,0.46,30,0.66
2023-05-16 18:00:00+08:00,20.31,0.45,29,0.7
2023-05-16 19:00:00+08:00,20.33,0.45,28,0.74
2023-05-16 20:00:00+08:00,20.22,0.45,28,0.79
2023-05-16 21:00:00+08:00,20.4,0.45,27.75,0.8
2023-05-16 22:00:00+08:00,22.31,0.49,27.5,0.82
2023-05-16 23:00:00+08:00,23.48,0.53,27.25,0.83
2023-05-17 00:00:00+08:00,24.27,0.55,27,0.84
2023-05-17 01:00:00+08:00,24.89,0.57,27,0.89
2023-05-17 02:00:00+08:00,25.29,0.59,26,0.94
2023-05-17 03:00:00+08:00,25.69,0.61,26,0.94
2023-05-17 04:00:00+08:00,25.9,0.62,26,0.94
2023-05-17 05:00:00+08:00,26.1,0.63,26,0.94
2023-05-17 06:00:00+08:00,26.31,0.64,26,0.94
2023-05-17 07:00:00+08:00,26.83,0.66,26,0.94
2023-05-17 08:00:00+08:00,24.61,0.56,28,0.86
2023-05-17 09:00:00+08:00,21.59,0.48,30,0.79
2023-05-17 10:00:00+08:00,20.53,0.46,30,0.79
2023-05-17 11:00:00+08:00,20.64,0.48,31,0.7
2023-05-17 12:00:00+08:00,20.62,0.48,31,0.66
2023-05-17 13:00:00+08:00,20.71,0.46,28.5,0.8
2023-05-17 14:00:00+08:00,20.85,0.45,26,0.94
2023-05-17 15:00:00+08:00,20.99,0.45,26,0.89
2023-05-17 16:00:00+08:00,21.65,0.47,27,0.84
2023-05-17 17:00:00+08:00,21.56,0.47,28,0.84
2023-05-17 18:00:00+08:00,20.77,0.46,28,0.84
2023-05-17 19:00:00+08:00,20.53,0.45,27,0.89
2023-05-17 20:00:00+08:00,20.43,0.45,27,0.89
2023-05-17 21:00:00+08:00,20.57,0.45,26.75,0.9
2023-05-17 22:00:00+08:00,22.24,0.49,26.5,0.92
2023-05-17 23:00:00+08:00,23.39,0.52,26.25,0.93
2023-05-18 00:00:00+08:00,24.17,0.55,26,0.94
2023-05-18 01:00:00+08:00,24.69,0.57,26,0.94
2023-05-18 02:00:00+08:00,25.12,0.59,26,0.94
2023-05-18 03:00:00+08:00,25.47,0.6,26,0.94
2023-05-18 04:00:00+08:00,25.74,0.61,26,0.94
2023-05-18 05:00:00+08:00,25.94,0.62,26,0.94
2023-05-18 06:00:00+08:00,26.16,0.63,26,0.94
2023-05-18 07:00:00+08:00,26.57,0.65,26,0.94
2023-05-18 08:00:00+08:00,24.24,0.55,28,0.84
2023-05-18 09:00:00+08:00,21.28,0.48,30,0.75
2023-05-18 10:00:00+08:00,20.7,0.48,31,0.66
2023-05-18 11:00:00+08:00,20.75,0.5,32,0.63
2023-05-18 12:00:00+08:00,21.21,0.53,33,0.56
2023-05-18 13:00:00+08:00,21.47,0.53,33,0.56
2023-05-18 14:00:00+08:00,21.46,0.53,33,0.56
2023-05-18 15:00:00+08:00,21.66,0.53,33,0.56
2023-05-18 16:00:00+08:00,21.02,0.58,35,0.47
2023-05-18 17:00:00+08:00,20.87,0.53,33,0.52
2023-05-18 18:00:00+08:00,20.81,0.5,32,0.55
2023-05-18 19:00:00+08:00,20.66,0.48,31,0.59
2023-05-18 20:00:00+08:00,20.46,0.48,31,0.62
2023-05-18 21:00:00+08:00,20.53,0.47,30.25,0.68
2023-05-18 22:00:00+08:00,22.23,0.5,29.5,0.73
2023-05-18 23:00:00+08:00,23.4,0.53,28.75,0.78
2023-05-19 00:00:00+08:00,24.17,0.55,28,0.84
2023-05-19 01:00:00+08:00,24.71,0.56,28,0.84
2023-05-19 02:00:00+08:00,25.15,0.58,28,0.84
2023-05-19 03:00:00+08:00,25.5,0.59,27.5,0.86
2023-05-19 04:00:00+08:00,25.8,0.6,27,0.89
2023-05-19 05:00:00+08:00,26.07,0.61,28,0.84
2023-05-19 06:00:00+08:00,26.08,0.63,26,0.89
2023-05-19 07:00:00+08:00,26.41,0.64,26,0.89
2023-05-19 08:00:00+08:00,24,0.54,26.5,0.86
2023-05-19 09:00:00+08:00,21.05,0.46,27,0.84
2023-05-19 10:00:00+08:00,20.79,0.46,28,0.79
2023-05-19 11:00:00+08:00,20.72,0.46,29,0.74
2023-05-19 12:00:00+08:00,20.69,0.5,32,0.63
2023-05-19 13:00:00+08:00,20.63,0.48,31,0.66
2023-05-19 14:00:00+08:00,20.59,0.52,33,0.59
2023-05-19 15:00:00+08:00,20.59,0.5,32,0.59
2023-05-19 16:00:00+08:00,20.75,0.5,32,0.59
2023-05-19 17:00:00+08:00,20.7,0.48,31,0.62
2023-05-19 18:00:00+08:00,20.6,0.48,31,0.62
2023-05-19 19:00:00+08:00,20.44,0.46,30,0.66
2023-05-19 20:00:00+08:00,20.35,0.46,30,0.66
2023-05-19 21:00:00+08:00,20.49,0.46,29.75,0.68
2023-05-19 22:00:00+08:00,22.13,0.49,29.5,0.7
2023-05-19 23:00:00+08:00,23.29,0.53,29.25,0.72
2023-05-20 00:00:00+08:00,24.1,0.55,29,0.74
2023-05-20 01:00:00+08:00,24.66,0.57,29,0.76
2023-05-20 02:00:00+08:00,25.09,0.58,29,0.77
2023-05-20 03:00:00+08:00,25.41,0.59,29,0.79
2023-05-20 04:00:00+08:00,25.69,0.6,29,0.79
2023-05-20 05:00:00+08:00,25.93,0.61,28,0.84
2023-05-20 06:00:00+08:00,26.11,0.61,28,0.84
2023-05-20 07:00:00+08:00,26.54,0.63,28,0.84
2023-05-20 08:00:00+08:00,23.78,0.54,29,0.77
2023-05-20 09:00:00+08:00,21.11,0.47,30,0.7
2023-05-20 10:00:00+08:00,20.71,0.47,30,0.7
2023-05-20 11:00:00+08:00,20.73,0.48,31,0.66
2023-05-20 12:00:00+08:00,20.6,0.48,31,0.7
2023-05-20 13:00:00+08:00,20.72,0.5,32,0.63
2023-05-20 14:00:00+08:00,20.72,0.5,32,0.63
2023-05-20 15:00:00+08:00,20.73,0.5,32,0.63
2023-05-20 16:00:00+08:00,20.88,0.48,31,0.66
2023-05-20 17:00:00+08:00,22.99,0.53,31,0.59
2023-05-20 18:00:00+08:00,24.21,0.57,31,0.62
2023-05-20 19:00:00+08:00,24.96,0.59,31,0.62
