time,device_temperature,device_humidity,climate_temperature,climate_humidity
2023-04-16 09:00:00+08:00,27.77,0.83,25.0,0.89
2023-04-16 10:00:00+08:00,28.07,0.8,28.0,0.79
2023-04-16 11:00:00+08:00,28.4,0.82,30.0,0.66
2023-04-16 12:00:00+08:00,28.71,0.87,32.0,0.63
2023-04-16 13:00:00+08:00,28.9,0.86,31.0,0.66
2023-04-16 14:00:00+08:00,29.05,0.85,30.0,0.79
2023-04-16 15:00:00+08:00,29.17,0.89,32.0,0.63
2023-04-16 16:00:00+08:00,29.25,0.85,28.0,0.66
2023-04-16 17:00:00+08:00,29.26,0.86,27.0,0.7
2023-04-16 18:00:00+08:00,29.26,0.85,29.0,0.7
2023-04-16 19:00:00+08:00,29.14,0.84,28.0,0.79
2023-04-16 20:00:00+08:00,28.93,0.84,27.0,0.79
2023-04-16 21:00:00+08:00,28.75,0.83,28.0,0.7
2023-04-16 22:00:00+08:00,28.62,0.83,27.0,0.79
2023-04-16 23:00:00+08:00,28.56,0.81,29.0,0.79
2023-04-17 00:00:00+08:00,28.54,0.81,29.0,0.79
2023-04-17 01:00:00+08:00,28.48,0.82,27.0,0.84
2023-04-17 02:00:00+08:00,28.35,0.82,27.0,0.84
2023-04-17 03:00:00+08:00,28.34,0.82,27.0,0.79
2023-04-17 04:00:00+08:00,28.29,0.83,26.0,0.89
2023-04-17 05:00:00+08:00,28.32,0.83,26.0,0.89
2023-04-17 06:00:00+08:00,28.28,0.83,26.0,0.89
2023-04-17 07:00:00+08:00,28.42,0.83,26.0,0.89
2023-04-17 08:00:00+08:00,26.34,0.74,27.5,0.8
2023-04-17 09:00:00+08:00,22.88,0.68,29.0,0.7
2023-04-17 10:00:00+08:00,21.02,0.69,30.0,0.75
2023-04-17 11:00:00+08:00,20.11,0.72,31.0,0.7
2023-04-17 12:00:00+08:00,20.08,0.78,33.0,0.59
2023-04-17 13:00:00+08:00,20.19,0.81,34.0,0.53
2023-04-17 14:00:00+08:00,20.31,0.72,31.0,0.7
2023-04-17 15:00:00+08:00,20.46,0.74,32.0,0.63
2023-04-17 16:00:00+08:00,20.47,0.74,32.0,0.63
2023-04-17 17:00:00+08:00,20.57,0.72,31.0,0.66
2023-04-17 18:00:00+08:00,20.56,0.68,28.0,0.79
2023-04-17 19:00:00+08:00,20.57,0.68,28.0,0.79
2023-04-17 20:00:00+08:00,20.55,0.68,28.0,0.79
2023-04-17 21:00:00+08:00,20.68,0.68,28.0,0.84
2023-04-17 22:00:00+08:00,22.31,0.68,27.0,0.89
2023-04-17 23:00:00+08:00,23.8,0.69,27.0,0.89
2023-04-18 00:00:00+08:00,24.74,0.7,27.0,0.89
2023-04-18 01:00:00+08:00,25.36,0.72,27.0,0.89
2023-04-18 02:00:00+08:00,25.82,0.73,27.0,0.89
2023-04-18 03:00:00+08:00,26.17,0.74,27.0,0.89
2023-04-18 04:00:00+08:00,26.44,0.75,27.0,0.89
2023-04-18 05:00:00+08:00,26.68,0.77,26.0,0.94
2023-04-18 06:00:00+08:00,26.86,0.78,26.0,0.94
2023-04-18 07:00:00+08:00,27.17,0.77,27.0,0.89
2023-04-18 08:00:00+08:00,25.07,0.7,29.0,0.8
2023-04-18 09:00:00+08:00,21.76,0.7,31.0,0.7
2023-04-18 10:00:00+08:00,20.28,0.75,32.0,0.63
2023-04-18 11:00:00+08:00,20.29,0.78,33.0,0.63
2023-04-18 12:00:00+08:00,20.34,0.75,32.0,0.59
2023-04-18 13:00:00+08:00,20.44,0.78,33.0,0.56
2023-04-18 14:00:00+08:00,20.54,0.81,34.0,0.47
2023-04-18 15:00:00+08:00,20.56,0.8,34.0,0.49
2023-04-18 16:00:00+08:00,20.59,0.76,32.5,0.57
2023-04-18 17:00:00+08:00,20.57,0.72,31.0,0.66
2023-04-18 18:00:00+08:00,20.59,0.69,30.0,0.75
2023-04-18 19:00:00+08:00,20.66,0.69,30.0,0.7
2023-04-18 20:00:00+08:00,20.66,0.69,30.0,0.7
2023-04-18 21:00:00+08:00,20.73,0.69,30.0,0.75
2023-04-18 22:00:00+08:00,22.26,0.68,29.0,0.79
2023-04-18 23:00:00+08:00,23.69,0.69,29.0,0.79
2023-04-19 00:00:00+08:00,24.6,0.72,26.0,0.89
2023-04-19 01:00:00+08:00,25.25,0.73,26.0,0.89
2023-04-19 02:00:00+08:00,25.67,0.73,27.0,0.94
2023-04-19 03:00:00+08:00,26.01,0.74,27.0,0.94
2023-04-19 04:00:00+08:00,26.27,0.75,27.0,0.94
2023-04-19 05:00:00+08:00,26.51,0.75,27.0,0.89
2023-04-19 06:00:00+08:00,26.69,0.77,26.0,0.94
2023-04-19 07:00:00+08:00,27.03,0.77,27.0,0.89
2023-04-19 08:00:00+08:00,24.87,0.7,28.5,0.84
2023-04-19 09:00:00+08:00,21.51,0.68,30.0,0.79
2023-04-19 10:00:00+08:00,20.24,0.72,31.0,0.7
2023-04-19 11:00:00+08:00,20.4,0.72,31.0,0.66
2023-04-19 12:00:00+08:00,20.5,0.72,31.0,0.7
2023-04-19 13:00:00+08:00,20.38,0.68,29.0,0.79
2023-04-19 14:00:00+08:00,20.56,0.72,31.0,0.7
2023-04-19 15:00:00+08:00,20.74,0.71,31.0,0.62
2023-04-19 16:00:00+08:00,20.51,0.72,31.0,0.62
2023-04-19 17:00:00+08:00,20.79,0.71,31.0,0.62
2023-04-19 18:00:00+08:00,20.63,0.69,30.0,0.66
2023-04-19 19:00:00+08:00,20.55,0.68,29.0,0.79
2023-04-19 20:00:00+08:00,20.56,0.68,29.0,0.79
2023-04-19 21:00:00+08:00,20.64,0.68,29.0,0.79
2023-04-19 22:00:00+08:00,22.28,0.68,29.0,0.79
2023-04-19 23:00:00+08:00,23.78,0.69,29.0,0.79
2023-04-20 00:00:00+08:00,24.72,0.7,29.0,0.79
2023-04-20 01:00:00+08:00,25.35,0.71,28.0,0.84
2023-04-20 02:00:00+08:00,25.78,0.72,28.0,0.84
2023-04-20 03:00:00+08:00,26.07,0.73,28.0,0.84
2023-04-20 04:00:00+08:00,26.33,0.74,28.0,0.84
2023-04-20 05:00:00+08:00,26.51,0.74,28.0,0.84
2023-04-20 06:00:00+08:00,26.65,0.75,28.0,0.82
2023-04-20 07:00:00+08:00,26.83,0.75,28.0,0.79
2023-04-20 08:00:00+08:00,24.42,0.7,27.0,0.79
2023-04-20 09:00:00+08:00,21.04,0.68,26.0,0.79
2023-04-20 10:00:00+08:00,20.06,0.68,26.0,0.79
2023-04-20 11:00:00+08:00,20.12,0.68,26.0,0.84
2023-04-20 12:00:00+08:00,20.19,0.68,27.0,0.84
2023-04-20 13:00:00+08:00,20.18,0.68,28.0,0.79
2023-04-20 14:00:00+08:00,20.17,0.69,29.0,0.7
2023-04-20 15:00:00+08:00,20.24,0.7,30.0,0.75
2023-04-20 16:00:00+08:00,20.23,0.69,29.0,0.74
2023-04-20 17:00:00+08:00,20.21,0.75,32.0,0.63
2023-04-20 18:00:00+08:00,20.25,0.7,30.0,0.66
2023-04-20 19:00:00+08:00,20.17,0.7,30.0,0.7
2023-04-20 20:00:00+08:00,20.06,0.69,29.0,0.7
2023-04-20 21:00:00+08:00,20.16,0.69,29.0,0.66
2023-04-20 22:00:00+08:00,21.45,0.68,27.0,0.79
2023-04-20 23:00:00+08:00,22.72,0.68,27.0,0.79
2023-04-21 00:00:00+08:00,23.61,0.69,27.0,0.79
2023-04-21 01:00:00+08:00,24.21,0.71,26.0,0.84
2023-04-21 02:00:00+08:00,24.66,0.72,26.0,0.84
2023-04-21 03:00:00+08:00,24.98,0.73,26.0,0.84
2023-04-21 04:00:00+08:00,25.25,0.73,26.0,0.84
2023-04-21 05:00:00+08:00,25.44,0.74,26.0,0.89
2023-04-21 06:00:00+08:00,25.65,0.74,26.0,0.89
2023-04-21 07:00:00+08:00,25.92,0.75,26.0,0.84
2023-04-21 08:00:00+08:00,23.56,0.69,26.0,0.86
2023-04-21 09:00:00+08:00,20.75,0.68,26.0,0.89
2023-04-21 10:00:00+08:00,20.27,0.68,27.0,0.84
2023-04-21 11:00:00+08:00,20.31,0.68,28.0,0.79
2023-04-21 12:00:00+08:00,20.35,0.7,30.0,0.7
2023-04-21 13:00:00+08:00,20.41,0.72,31.0,0.7
2023-04-21 14:00:00+08:00,20.45,0.74,32.0,0.63
2023-04-21 15:00:00+08:00,20.5,0.74,32.0,0.59
2023-04-21 16:00:00+08:00,20.51,0.72,31.0,0.66
2023-04-21 17:00:00+08:00,20.48,0.74,32.0,0.55
2023-04-21 18:00:00+08:00,20.52,0.72,31.0,0.59
2023-04-21 19:00:00+08:00,20.42,0.7,30.0,0.66
2023-04-21 20:00:00+08:00,20.29,0.69,29.0,0.79
2023-04-21 21:00:00+08:00,20.34,0.69,29.0,0.79
2023-04-21 22:00:00+08:00,21.63,0.67,28.0,0.84
2023-04-21 23:00:00+08:00,22.93,0.68,28.0,0.84
2023-04-22 00:00:00+08:00,23.83,0.69,28.0,0.84
2023-04-22 01:00:00+08:00,24.41,0.7,27.0,0.89
2023-04-22 02:00:00+08:00,24.81,0.71,27.0,0.89
2023-04-22 03:00:00+08:00,25.13,0.71,27.0,0.89
2023-04-22 04:00:00+08:00,25.37,0.72,27.0,0.89
2023-04-22 05:00:00+08:00,25.57,0.73,27.0,0.89
2023-04-22 06:00:00+08:00,25.85,0.73,27.0,0.89
2023-04-22 07:00:00+08:00,26.14,0.74,27.0,0.89
2023-04-22 08:00:00+08:00,26.54,0.74,28.5,0.84
2023-04-22 09:00:00+08:00,26.91,0.76,30.0,0.79
2023-04-22 10:00:00+08:00,27.26,0.79,31.0,0.75
2023-04-22 11:00:00+08:00,27.55,0.8,31.0,0.7
2023-04-22 12:00:00+08:00,27.84,0.83,32.0,0.63
2023-04-22 13:00:00+08:00,28.08,0.89,34.0,0.56
2023-04-22 14:00:00+08:00,28.25,0.88,33.0,0.56
2023-04-22 15:00:00+08:00,28.27,0.81,30.0,0.7
2023-04-22 16:00:00+08:00,28.32,0.82,30.0,0.66
2023-04-22 17:00:00+08:00,28.35,0.82,30.0,0.75
2023-04-22 18:00:00+08:00,28.34,0.82,30.0,0.7
2023-04-22 19:00:00+08:00,28.23,0.8,29.0,0.7
2023-04-22 20:00:00+08:00,28.05,0.79,29.0,0.74
2023-04-22 21:00:00+08:00,27.91,0.79,29.0,0.74
2023-04-22 22:00:00+08:00,27.79,0.78,29.0,0.79
2023-04-22 23:00:00+08:00,27.74,0.78,29.0,0.79
2023-04-23 00:00:00+08:00,27.67,0.78,28.0,0.84
2023-04-23 01:00:00+08:00,27.65,0.78,28.0,0.84
2023-04-23 02:00:00+08:00,27.65,0.78,28.0,0.84
2023-04-23 03:00:00+08:00,27.63,0.78,28.0,0.84
2023-04-23 04:00:00+08:00,27.58,0.78,28.0,0.84
2023-04-23 05:00:00+08:00,27.55,0.78,28.0,0.84
2023-04-23 06:00:00+08:00,27.55,0.78,28.0,0.84
2023-04-23 07:00:00+08:00,27.67,0.79,27.0,0.89
2023-04-23 08:00:00+08:00,27.94,0.79,28.5,0.82
2023-04-23 09:00:00+08:00,28.26,0.81,30.0,0.75
2023-04-23 10:00:00+08:00,28.57,0.85,31.0,0.7
2023-04-23 11:00:00+08:00,28.82,0.86,31.0,0.66
2023-04-23 12:00:00+08:00,29.06,0.91,33.0,0.59
2023-04-23 13:00:00+08:00,29.25,0.9,32.0,0.59
2023-04-23 14:00:00+08:00,29.44,0.9,32.0,0.63
2023-04-23 15:00:00+08:00,29.55,0.87,30.0,0.66
2023-04-23 16:00:00+08:00,29.48,0.89,31.0,0.66
2023-04-23 17:00:00+08:00,29.44,0.89,31.0,0.62
2023-04-23 18:00:00+08:00,29.33,0.88,31.0,0.62
2023-04-23 19:00:00+08:00,29.16,0.85,30.0,0.62
2023-04-23 20:00:00+08:00,28.95,0.84,30.0,0.7
2023-04-23 21:00:00+08:00,28.76,0.82,29.0,0.79
2023-04-23 22:00:00+08:00,28.63,0.82,29.0,0.79
2023-04-23 23:00:00+08:00,28.55,0.81,29.0,0.79
2023-04-24 00:00:00+08:00,28.46,0.81,28.0,0.79
2023-04-24 01:00:00+08:00,28.38,0.81,28.0,0.84
2023-04-24 02:00:00+08:00,28.35,0.81,28.0,0.84
2023-04-24 03:00:00+08:00,28.31,0.81,28.0,0.84
2023-04-24 04:00:00+08:00,28.25,0.81,27.0,0.89
2023-04-24 05:00:00+08:00,28.25,0.81,27.0,0.89
2023-04-24 06:00:00+08:00,28.25,0.81,27.0,0.89
2023-04-24 07:00:00+08:00,28.39,0.82,27.0,0.89
2023-04-24 08:00:00+08:00,26.59,0.74,29.0,0.8
2023-04-24 09:00:00+08:00,23.83,0.71,31.0,0.7
2023-04-24 10:00:00+08:00,21.83,0.72,32.0,0.63
2023-04-24 11:00:00+08:00,20.51,0.74,32.0,0.63
2023-04-24 12:00:00+08:00,19.79,0.82,34.0,0.47
2023-04-24 13:00:00+08:00,19.56,0.74,31.0,0.66
2023-04-24 14:00:00+08:00,19.67,0.82,34.0,0.56
2023-04-24 15:00:00+08:00,19.95,0.79,33.0,0.63
2023-04-24 16:00:00+08:00,20.13,0.81,34.0,0.53
2023-04-24 17:00:00+08:00,20.48,0.77,33.0,0.56
2023-04-24 18:00:00+08:00,20.51,0.74,32.0,0.59
2023-04-24 19:00:00+08:00,20.52,0.72,31.0,0.62
2023-04-24 20:00:00+08:00,20.54,0.7,30.0,0.66
2023-04-24 21:00:00+08:00,20.62,0.69,30.0,0.7
2023-04-24 22:00:00+08:00,21.87,0.68,29.0,0.74
2023-04-24 23:00:00+08:00,23.17,0.68,29.0,0.79
2023-04-25 00:00:00+08:00,24.13,0.69,29.0,0.79
2023-04-25 01:00:00+08:00,24.84,0.7,28.0,0.84
2023-04-25 02:00:00+08:00,25.33,0.71,28.0,0.84
2023-04-25 03:00:00+08:00,25.71,0.73,27.0,0.89
2023-04-25 04:00:00+08:00,26.0,0.74,27.0,0.89
2023-04-25 05:00:00+08:00,26.24,0.74,27.0,0.89
2023-04-25 06:00:00+08:00,26.42,0.75,27.0,0.89
2023-04-25 07:00:00+08:00,26.72,0.76,27.0,0.89
2023-04-25 08:00:00+08:00,25.14,0.71,27.5,0.86
2023-04-25 09:00:00+08:00,22.4,0.68,28.0,0.84
2023-04-25 10:00:00+08:00,20.81,0.69,30.0,0.66
2023-04-25 11:00:00+08:00,20.35,0.75,32.0,0.63
2023-04-25 12:00:00+08:00,20.54,0.77,33.0,0.56
2023-04-25 13:00:00+08:00,20.62,0.77,33.0,0.56
2023-04-25 14:00:00+08:00,20.84,0.71,31.0,0.62
2023-04-25 15:00:00+08:00,20.87,0.68,29.0,0.74
2023-04-25 16:00:00+08:00,20.88,0.69,30.0,0.62
2023-04-25 17:00:00+08:00,20.72,0.71,31.0,0.66
2023-04-25 18:00:00+08:00,20.67,0.69,30.0,0.7
2023-04-25 19:00:00+08:00,20.65,0.69,30.0,0.7
2023-04-25 20:00:00+08:00,20.59,0.68,29.0,0.74
2023-04-25 21:00:00+08:00,20.76,0.68,29.0,0.74
2023-04-25 22:00:00+08:00,21.91,0.68,28.0,0.79
2023-04-25 23:00:00+08:00,23.09,0.68,28.0,0.79
2023-04-26 00:00:00+08:00,23.97,0.69,27.0,0.89
2023-04-26 01:00:00+08:00,24.63,0.7,28.0,0.84
2023-04-26 02:00:00+08:00,25.1,0.71,27.0,0.89
2023-04-26 03:00:00+08:00,25.47,0.72,27.0,0.89
2023-04-26 04:00:00+08:00,25.77,0.73,27.0,0.89
2023-04-26 05:00:00+08:00,26.01,0.74,27.0,0.84
2023-04-26 06:00:00+08:00,26.22,0.76,26.0,0.89
2023-04-26 07:00:00+08:00,26.51,0.77,26.0,0.89
2023-04-26 08:00:00+08:00,24.87,0.7,28.0,0.8
2023-04-26 09:00:00+08:00,22.23,0.69,30.0,0.7
2023-04-26 10:00:00+08:00,21.03,0.71,31.0,0.59
2023-04-26 11:00:00+08:00,20.69,0.77,33.0,0.56
2023-04-26 12:00:00+08:00,20.71,0.77,33.0,0.49
2023-04-26 13:00:00+08:00,20.64,0.84,35.0,0.44
2023-04-26 14:00:00+08:00,20.71,0.74,32.0,0.63
2023-04-26 15:00:00+08:00,20.63,0.74,32.0,0.67
2023-04-26 16:00:00+08:00,20.63,0.72,31.0,0.62
2023-04-26 17:00:00+08:00,20.67,0.72,31.0,0.62
2023-04-26 18:00:00+08:00,20.66,0.74,32.0,0.55
2023-04-26 19:00:00+08:00,20.58,0.7,30.0,0.7
2023-04-26 20:00:00+08:00,20.59,0.7,30.0,0.7
2023-04-26 21:00:00+08:00,20.77,0.68,29.0,0.79
2023-04-26 22:00:00+08:00,21.89,0.68,29.0,0.79
2023-04-26 23:00:00+08:00,23.09,0.68,29.0,0.79
2023-04-27 00:00:00+08:00,24.0,0.69,28.0,0.84
2023-04-27 01:00:00+08:00,24.64,0.7,28.0,0.84
2023-04-27 02:00:00+08:00,25.13,0.71,28.0,0.84
2023-04-27 03:00:00+08:00,25.5,0.72,28.0,0.84
2023-04-27 04:00:00+08:00,25.78,0.73,27.0,0.89
2023-04-27 05:00:00+08:00,26.02,0.74,27.0,0.89
2023-04-27 06:00:00+08:00,26.22,0.74,27.0,0.89
2023-04-27 07:00:00+08:00,26.52,0.75,27.0,0.89
2023-04-27 08:00:00+08:00,24.94,0.7,28.5,0.82
2023-04-27 09:00:00+08:00,22.29,0.68,30.0,0.75
2023-04-27 10:00:00+08:00,20.89,0.74,32.0,0.67
2023-04-27 11:00:00+08:00,20.63,0.72,31.0,0.66
2023-04-27 12:00:00+08:00,20.64,0.74,32.0,0.63
2023-04-27 13:00:00+08:00,20.6,0.77,33.0,0.56
2023-04-27 14:00:00+08:00,20.67,0.8,34.0,0.53
2023-04-27 15:00:00+08:00,20.7,0.71,31.0,0.62
2023-04-27 16:00:00+08:00,20.76,0.71,31.0,0.7
2023-04-27 17:00:00+08:00,20.74,0.68,29.0,0.74
2023-04-27 18:00:00+08:00,20.72,0.68,29.0,0.74
2023-04-27 19:00:00+08:00,20.59,0.68,29.0,0.74
2023-04-27 20:00:00+08:00,20.57,0.68,29.0,0.74
2023-04-27 21:00:00+08:00,20.75,0.68,28.0,0.84
2023-04-27 22:00:00+08:00,21.85,0.67,28.0,0.84
2023-04-27 23:00:00+08:00,23.04,0.68,28.0,0.84
2023-04-28 00:00:00+08:00,23.9,0.69,28.0,0.84
2023-04-28 01:00:00+08:00,24.5,0.69,28.0,0.84
2023-04-28 02:00:00+08:00,24.95,0.7,28.0,0.84
2023-04-28 03:00:00+08:00,25.32,0.72,27.0,0.89
2023-04-28 04:00:00+08:00,25.61,0.73,27.0,0.89
2023-04-28 05:00:00+08:00,25.85,0.73,27.0,0.89
2023-04-28 06:00:00+08:00,26.05,0.74,27.0,0.89
2023-04-28 07:00:00+08:00,26.32,0.75,27.0,0.89
2023-04-28 08:00:00+08:00,24.7,0.7,29.0,0.8
2023-04-28 09:00:00+08:00,22.13,0.7,31.0,0.7
2023-04-28 10:00:00+08:00,20.99,0.73,32.0,0.63
2023-04-28 11:00:00+08:00,20.72,0.74,32.0,0.63
2023-04-28 12:00:00+08:00,20.56,0.72,31.0,0.7
2023-04-28 13:00:00+08:00,20.59,0.7,30.0,0.7
2023-04-28 14:00:00+08:00,20.63,0.69,30.0,0.66
2023-04-28 15:00:00+08:00,20.68,0.68,28.0,0.74
2023-04-28 16:00:00+08:00,20.71,0.68,28.0,0.79
2023-04-28 17:00:00+08:00,20.68,0.68,28.0,0.79
2023-04-28 18:00:00+08:00,20.62,0.68,29.0,0.7
2023-04-28 19:00:00+08:00,20.55,0.68,28.0,0.74
2023-04-28 20:00:00+08:00,20.46,0.68,28.0,0.79
2023-04-28 21:00:00+08:00,20.63,0.68,28.0,0.79
2023-04-28 22:00:00+08:00,21.72,0.68,27.0,0.84
2023-04-28 23:00:00+08:00,22.78,0.68,27.0,0.89
2023-04-29 00:00:00+08:00,23.59,0.69,27.0,0.89
2023-04-29 01:00:00+08:00,24.2,0.69,27.0,0.84
2023-04-29 02:00:00+08:00,24.65,0.7,27.0,0.84
2023-04-29 03:00:00+08:00,24.95,0.72,26.0,0.89
2023-04-29 04:00:00+08:00,25.18,0.73,26.0,0.89
2023-04-29 05:00:00+08:00,25.38,0.74,26.0,0.89
2023-04-29 06:00:00+08:00,25.58,0.74,26.0,0.89
2023-04-29 07:00:00+08:00,25.92,0.75,26.0,0.89
2023-04-29 08:00:00+08:00,26.31,0.74,28.0,0.8
2023-04-29 09:00:00+08:00,26.76,0.76,30.0,0.7
2023-04-29 10:00:00+08:00,25.75,0.74,31.0,0.66
2023-04-29 11:00:00+08:00,22.71,0.75,33.0,0.59
2023-04-29 12:00:00+08:00,21.11,0.73,32.0,0.59
2023-04-29 13:00:00+08:00,20.56,0.77,33.0,0.59
2023-04-29 14:00:00+08:00,20.45,0.76,32.5,0.61
2023-04-29 15:00:00+08:00,20.47,0.74,32.0,0.63
2023-04-29 16:00:00+08:00,20.66,0.71,31.0,0.66
2023-04-29 17:00:00+08:00,22.16,0.68,28.0,0.74
2023-04-29 18:00:00+08:00,23.51,0.69,26.0,0.89
2023-04-29 19:00:00+08:00,24.42,0.71,26.0,0.89
2023-04-29 20:00:00+08:00,24.9,0.72,26.0,0.94
2023-04-29 21:00:00+08:00,25.22,0.72,27.0,0.89
2023-04-29 22:00:00+08:00,25.46,0.72,27.0,0.89
2023-04-29 23:00:00+08:00,25.65,0.73,27.0,0.94
2023-04-30 00:00:00+08:00,25.8,0.73,27.0,0.94
2023-04-30 01:00:00+08:00,25.92,0.74,27.0,0.94
2023-04-30 02:00:00+08:00,26.03,0.74,27.0,0.94
2023-04-30 03:00:00+08:00,26.15,0.76,26.0,1.0
2023-04-30 04:00:00+08:00,26.22,0.76,26.0,0.94
2023-04-30 05:00:00+08:00,26.32,0.76,26.0,0.94
2023-04-30 06:00:00+08:00,26.39,0.76,26.0,0.94
2023-04-30 07:00:00+08:00,26.56,0.77,26.0,0.94
2023-04-30 08:00:00+08:00,26.83,0.75,28.5,0.82
2023-04-30 09:00:00+08:00,27.16,0.79,31.0,0.7
2023-04-30 10:00:00+08:00,27.53,0.82,32.0,0.67
2023-04-30 11:00:00+08:00,27.79,0.79,30.0,0.75
2023-04-30 12:00:00+08:00,27.95,0.8,27.0,0.84
2023-04-30 13:00:00+08:00,28.05,0.79,29.0,0.79
2023-04-30 14:00:00+08:00,28.17,0.81,30.0,0.7
2023-04-30 15:00:00+08:00,28.29,0.83,31.0,0.66
2023-04-30 16:00:00+08:00,28.45,0.86,32.0,0.63
2023-04-30 17:00:00+08:00,28.5,0.84,31.0,0.66
2023-04-30 18:00:00+08:00,28.39,0.81,28.0,0.84
2023-04-30 19:00:00+08:00,28.25,0.81,28.0,0.74
2023-04-30 20:00:00+08:00,28.03,0.8,28.0,0.84
2023-04-30 21:00:00+08:00,27.86,0.79,28.0,0.84
2023-04-30 22:00:00+08:00,27.71,0.78,28.0,0.84
2023-04-30 23:00:00+08:00,27.65,0.78,28.0,0.79
2023-05-15 15:00:00+08:00,20.24,0.75,32.0,0.59
2023-05-15 16:00:00+08:00,20.29,0.69,29.0,0.7
2023-05-15 17:00:00+08:00,20.35,0.69,29.0,0.7
2023-05-15 18:00:00+08:00,20.36,0.7,30.0,0.7
2023-05-15 19:00:00+08:00,20.32,0.69,29.0,0.74
2023-05-15 20:00:00+08:00,20.25,0.69,29.0,0.79
2023-05-15 21:00:00+08:00,20.41,0.68,28.75,0.8
2023-05-15 22:00:00+08:00,22.42,0.68,28.5,0.82
2023-05-15 23:00:00+08:00,23.7,0.68,28.25,0.83
2023-05-16 00:00:00+08:00,24.61,0.7,28.0,0.84
2023-05-16 01:00:00+08:00,25.22,0.71,28.0,0.84
2023-05-16 02:00:00+08:00,25.66,0.72,28.0,0.84
2023-05-16 03:00:00+08:00,26.03,0.74,27.0,0.89
2023-05-16 04:00:00+08:00,26.32,0.75,27.0,0.89
2023-05-16 05:00:00+08:00,26.53,0.75,27.0,0.89
2023-05-16 06:00:00+08:00,26.73,0.76,27.0,0.89
2023-05-16 07:00:00+08:00,27.18,0.77,27.0,0.89
2023-05-16 08:00:00+08:00,25.01,0.7,28.0,0.86
2023-05-16 09:00:00+08:00,21.93,0.68,29.0,0.84
2023-05-16 10:00:00+08:00,20.48,0.72,23.0,0.94
2023-05-16 11:00:00+08:00,20.49,0.69,25.0,0.89
2023-05-16 12:00:00+08:00,20.48,0.68,26.0,0.84
2023-05-16 13:00:00+08:00,20.59,0.68,27.0,0.79
2023-05-16 14:00:00+08:00,20.56,0.68,28.0,0.74
2023-05-16 15:00:00+08:00,20.55,0.68,29.0,0.7
2023-05-16 16:00:00+08:00,20.47,0.68,29.0,0.7
2023-05-16 17:00:00+08:00,20.4,0.7,30.0,0.66
2023-05-16 18:00:00+08:00,20.31,0.69,29.0,0.7
2023-05-16 19:00:00+08:00,20.33,0.68,28.0,0.74
2023-05-16 20:00:00+08:00,20.22,0.68,28.0,0.79
2023-05-16 21:00:00+08:00,20.4,0.68,27.75,0.8
2023-05-16 22:00:00+08:00,22.31,0.68,27.5,0.82
2023-05-16 23:00:00+08:00,23.48,0.68,27.25,0.83
2023-05-17 00:00:00+08:00,24.27,0.69,27.0,0.84
2023-05-17 01:00:00+08:00,24.89,0.71,27.0,0.89
2023-05-17 02:00:00+08:00,25.29,0.73,26.0,0.94
2023-05-17 03:00:00+08:00,25.69,0.74,26.0,0.94
2023-05-17 04:00:00+08:00,25.9,0.75,26.0,0.94
2023-05-17 05:00:00+08:00,26.1,0.76,26.0,0.94
2023-05-17 06:00:00+08:00,26.31,0.76,26.0,0.94
2023-05-17 07:00:00+08:00,26.83,0.78,26.0,0.94
2023-05-17 08:00:00+08:00,24.61,0.7,28.0,0.86
2023-05-17 09:00:00+08:00,21.59,0.68,30.0,0.79
2023-05-17 10:00:00+08:00,20.53,0.7,30.0,0.79
2023-05-17 11:00:00+08:00,20.64,0.71,31.0,0.7
2023-05-17 12:00:00+08:00,20.62,0.72,31.0,0.66
2023-05-17 13:00:00+08:00,20.71,0.68,28.5,0.8
2023-05-17 14:00:00+08:00,20.85,0.68,26.0,0.94
2023-05-17 15:00:00+08:00,20.99,0.68,26.0,0.89
2023-05-17 16:00:00+08:00,21.65,0.68,27.0,0.84
2023-05-17 17:00:00+08:00,21.56,0.67,28.0,0.84
2023-05-17 18:00:00+08:00,20.77,0.68,28.0,0.84
2023-05-17 19:00:00+08:00,20.53,0.68,27.0,0.89
2023-05-17 20:00:00+08:00,20.43,0.68,27.0,0.89
2023-05-17 21:00:00+08:00,20.57,0.68,26.75,0.9
2023-05-17 22:00:00+08:00,22.24,0.68,26.5,0.92
2023-05-17 23:00:00+08:00,23.39,0.69,26.25,0.93
2023-05-18 00:00:00+08:00,24.17,0.7,26.0,0.94
2023-05-18 01:00:00+08:00,24.69,0.72,26.0,0.94
2023-05-18 02:00:00+08:00,25.12,0.73,26.0,0.94
2023-05-18 03:00:00+08:00,25.47,0.74,26.0,0.94
2023-05-18 04:00:00+08:00,25.74,0.75,26.0,0.94
2023-05-18 05:00:00+08:00,25.94,0.75,26.0,0.94
2023-05-18 06:00:00+08:00,26.16,0.76,26.0,0.94
2023-05-18 07:00:00+08:00,26.57,0.77,26.0,0.94
2023-05-18 08:00:00+08:00,24.24,0.69,28.0,0.84
2023-05-18 09:00:00+08:00,21.28,0.69,30.0,0.75
2023-05-18 10:00:00+08:00,20.7,0.71,31.0,0.66
2023-05-18 11:00:00+08:00,20.75,0.74,32.0,0.63
2023-05-18 12:00:00+08:00,21.21,0.76,33.0,0.56
2023-05-18 13:00:00+08:00,21.47,0.76,33.0,0.56
2023-05-18 14:00:00+08:00,21.46,0.76,33.0,0.56
